engagement_id,member_id,record_date,check_ins_count,app_logins_count,classes_attended,trainer_sessions,engagement_score,last_visit_date,at_risk_flag,churn_probability
ENG00003464,MEM000139,2024-07-10,2,29,5,0,43.5,2024-06-12,No,0.56
ENG00003465,MEM001229,2024-10-24,15,1,1,8,100.0,2024-10-20,No,0.0
ENG00003466,MEM001964,2024-06-17,23,6,9,1,100.0,2024-05-26,No,0.0
ENG00003467,MEM001008,2024-01-22,8,1,2,3,56.5,2024-01-01,No,0.43
ENG00003468,MEM001554,2024-08-20,26,21,14,1,100.0,2024-08-20,No,0.0
ENG00003469,MEM001183,2024-09-04,6,16,5,8,100.0,2024-08-23,No,0.0
ENG00003470,MEM001483,2024-05-30,13,38,9,7,100.0,2024-05-29,No,0.0
ENG00003471,MEM001629,2024-10-04,11,43,9,1,98.5,2024-09-27,No,0.01
ENG00003472,MEM000658,2024-05-09,18,46,10,0,100.0,2024-04-30,No,0.0
ENG00003473,MEM002438,2024-07-31,12,48,5,0,73.0,2024-07-01,No,0.27
ENG00003474,MEM001694,2024-04-25,26,24,1,7,100.0,2024-04-10,No,0.0
ENG00003475,MEM000141,2024-05-30,13,26,12,8,100.0,2024-05-23,No,0.0
ENG00003476,MEM000831,2024-09-25,18,3,12,4,100.0,2024-08-30,No,0.0
ENG00003477,MEM001036,2024-08-02,6,30,5,7,100.0,2024-07-14,No,0.0
ENG00003478,MEM001117,2024-06-30,20,17,7,0,83.5,2024-06-28,No,0.17
ENG00003479,MEM001104,2024-03-14,26,33,14,5,100.0,2024-02-19,No,0.0
ENG00003480,MEM001499,2024-01-03,14,25,6,3,100.0,2023-12-15,No,0.0
ENG00003481,MEM001217,2024-07-20,16,48,5,4,100.0,2024-06-26,No,0.0
ENG00003482,MEM001486,2024-08-04,26,32,12,3,100.0,2024-07-05,No,0.0
ENG00003483,MEM001201,2024-04-18,5,43,2,3,71.5,2024-04-05,No,0.28
ENG00003484,MEM002103,2024-09-21,28,46,6,3,100.0,2024-09-13,No,0.0
ENG00003485,MEM000349,2024-05-14,6,41,12,3,100.0,2024-05-06,No,0.0
ENG00003486,MEM002080,2024-06-30,30,28,11,3,100.0,2024-06-28,No,0.0
ENG00003487,MEM002125,2024-04-21,19,21,8,8,100.0,2024-04-07,No,0.0
ENG00003488,MEM000619,2024-04-21,1,13,12,1,78.5,2024-04-15,No,0.21
ENG00003489,MEM000677,2024-02-14,13,38,4,1,75.0,2024-01-24,No,0.25
ENG00003490,MEM001071,2024-08-02,19,19,13,6,100.0,2024-07-28,No,0.0
ENG00003491,MEM000341,2024-09-16,26,45,2,8,100.0,2024-08-26,No,0.0
ENG00003492,MEM000460,2024-08-04,24,17,8,8,100.0,2024-07-22,No,0.0
ENG00003493,MEM001043,2024-11-05,18,49,7,3,100.0,2024-10-11,No,0.0
ENG00003494,MEM001061,2024-07-12,29,11,13,7,100.0,2024-07-08,No,0.0
ENG00003495,MEM002095,2024-06-21,12,32,15,8,100.0,2024-05-24,No,0.0
ENG00003496,MEM001991,2024-07-18,25,38,5,7,100.0,2024-06-26,No,0.0
ENG00003497,MEM001225,2024-10-09,20,21,6,2,100.0,2024-09-26,No,0.0
ENG00003498,MEM001772,2024-02-27,19,44,10,5,100.0,2024-02-24,No,0.0
ENG00003499,MEM000181,2024-07-27,26,34,10,2,100.0,2024-07-03,No,0.0
ENG00003500,MEM000782,2024-10-16,13,23,6,6,100.0,2024-10-06,No,0.0
ENG00003501,MEM002049,2024-03-29,5,16,6,8,100.0,2024-03-08,No,0.0
ENG00003502,MEM001180,2024-06-02,11,26,4,5,100.0,2024-05-21,No,0.0
ENG00003503,MEM000585,2024-07-25,23,41,10,5,100.0,2024-07-12,No,0.0
ENG00003504,MEM000856,2024-10-06,17,37,5,1,87.5,2024-10-04,No,0.12
ENG00003505,MEM002402,2024-08-02,9,4,11,4,100.0,2024-08-02,No,0.0
ENG00003506,MEM000228,2024-10-20,27,29,7,7,100.0,2024-09-29,No,0.0
ENG00003507,MEM000482,2024-01-28,18,36,0,7,100.0,2024-01-28,No,0.0
ENG00003508,MEM001184,2024-03-09,16,3,6,0,63.5,2024-02-27,No,0.36
ENG00003509,MEM001146,2024-03-01,24,11,10,4,100.0,2024-02-18,No,0.0
ENG00003510,MEM002207,2024-09-14,25,12,2,7,100.0,2024-09-05,No,0.0
ENG00003511,MEM000555,2024-06-22,14,6,3,3,76.0,2024-06-08,No,0.24
ENG00003512,MEM001690,2024-07-31,17,36,0,6,100.0,2024-07-01,No,0.0
ENG00003513,MEM002339,2024-01-06,9,49,11,6,100.0,2023-12-12,No,0.0
ENG00003514,MEM001977,2024-05-27,6,13,4,0,38.5,2024-04-30,No,0.61
ENG00003515,MEM000419,2024-08-15,10,46,14,0,100.0,2024-08-11,No,0.0
ENG00003516,MEM000682,2024-11-01,17,28,0,5,98.0,2024-10-07,No,0.02
ENG00003517,MEM002453,2024-07-24,24,6,12,0,100.0,2024-07-09,No,0.0
ENG00003518,MEM001930,2024-06-13,24,28,11,8,100.0,2024-05-14,No,0.0
ENG00003519,MEM000206,2024-10-20,19,19,10,2,100.0,2024-10-02,No,0.0
ENG00003520,MEM001598,2024-02-18,20,4,12,2,100.0,2024-02-14,No,0.0
ENG00003521,MEM000440,2024-12-11,2,4,10,0,56.0,2024-12-04,No,0.44
ENG00003522,MEM001285,2024-11-21,12,3,7,2,80.5,2024-11-01,No,0.2
ENG00003523,MEM001384,2024-07-20,22,41,5,0,89.5,2024-06-23,No,0.1
ENG00003524,MEM000518,2024-01-18,22,4,10,1,100.0,2023-12-26,No,0.0
ENG00003525,MEM000329,2024-03-18,27,2,5,7,100.0,2024-02-25,No,0.0
ENG00003526,MEM002298,2024-10-08,26,22,9,1,100.0,2024-10-06,No,0.0
ENG00003527,MEM001085,2024-06-19,24,25,2,7,100.0,2024-06-08,No,0.0
ENG00003528,MEM002004,2024-05-08,22,38,10,5,100.0,2024-04-26,No,0.0
ENG00003529,MEM000247,2024-01-27,6,8,3,7,100.0,2023-12-29,No,0.0
ENG00003530,MEM001950,2024-03-23,16,31,10,4,100.0,2024-03-19,No,0.0
ENG00003531,MEM000984,2024-05-11,29,26,11,7,100.0,2024-04-19,No,0.0
ENG00003532,MEM000177,2024-01-01,25,43,2,0,81.5,2023-12-05,No,0.18
ENG00003533,MEM000378,2024-01-17,21,37,1,8,100.0,2024-01-17,No,0.0
ENG00003534,MEM001660,2024-03-12,1,18,6,3,71.0,2024-02-11,No,0.29
ENG00003535,MEM001106,2024-02-16,29,49,2,3,100.0,2024-02-16,No,0.0
ENG00003536,MEM000979,2024-08-21,13,25,11,7,100.0,2024-08-18,No,0.0
ENG00003537,MEM000706,2024-11-17,13,6,0,7,99.0,2024-11-11,No,0.01
ENG00003538,MEM001572,2024-03-01,2,8,10,6,100.0,2024-02-21,No,0.0
ENG00003539,MEM001376,2024-11-25,1,17,1,7,85.5,2024-11-08,No,0.14
ENG00003540,MEM001491,2024-08-18,14,42,7,8,100.0,2024-08-18,No,0.0
ENG00003541,MEM000435,2024-07-31,8,31,15,3,100.0,2024-07-02,No,0.0
ENG00003542,MEM000061,2024-04-28,5,29,14,2,100.0,2024-04-07,No,0.0
ENG00003543,MEM001766,2024-11-27,4,34,3,4,80.0,2024-10-31,No,0.2
ENG00003544,MEM001040,2024-11-06,12,2,5,3,80.0,2024-10-17,No,0.2
ENG00003545,MEM001538,2024-04-06,23,24,12,0,100.0,2024-03-14,No,0.0
ENG00003546,MEM002157,2024-11-12,21,43,8,6,100.0,2024-10-29,No,0.0
ENG00003547,MEM001396,2024-07-15,6,39,5,7,100.0,2024-07-12,No,0.0
ENG00003548,MEM001514,2024-02-18,22,40,4,7,100.0,2024-02-18,No,0.0
ENG00003549,MEM002493,2024-01-13,7,39,14,4,100.0,2023-12-25,No,0.0
ENG00003550,MEM001818,2024-12-02,5,12,12,5,100.0,2024-11-27,No,0.0
ENG00003551,MEM001099,2024-04-01,10,12,1,7,100.0,2024-04-01,No,0.0
ENG00003552,MEM000937,2024-02-22,3,22,1,6,82.0,2024-02-11,No,0.18
ENG00003553,MEM002405,2024-06-30,20,34,3,3,100.0,2024-06-28,No,0.0
ENG00003554,MEM000250,2024-08-21,17,34,12,1,100.0,2024-07-25,No,0.0
ENG00003555,MEM000279,2024-08-17,27,38,3,1,98.0,2024-07-18,No,0.02
ENG00003556,MEM000795,2024-01-08,12,2,8,5,100.0,2023-12-12,No,0.0
ENG00003557,MEM002493,2024-02-25,12,32,6,2,90.0,2024-02-22,No,0.1
ENG00003558,MEM000047,2024-10-27,22,9,12,7,100.0,2024-10-25,No,0.0
ENG00003559,MEM001780,2024-06-06,19,27,12,0,100.0,2024-06-03,No,0.0
ENG00003560,MEM002013,2024-09-20,11,35,7,5,100.0,2024-08-23,No,0.0
ENG00003561,MEM002217,2024-09-26,0,3,14,1,81.5,2024-09-14,No,0.18
ENG00003562,MEM000134,2024-01-05,22,9,15,6,100.0,2023-12-08,No,0.0
ENG00003563,MEM001350,2024-02-03,1,23,14,3,100.0,2024-01-25,No,0.0
ENG00003564,MEM001416,2024-11-07,14,22,10,2,100.0,2024-11-07,No,0.0
ENG00003565,MEM002123,2024-10-19,7,1,4,6,94.5,2024-09-20,No,0.06
ENG00003566,MEM001067,2024-05-20,3,20,12,0,76.0,2024-04-30,No,0.24
ENG00003567,MEM000547,2024-09-11,8,49,0,8,100.0,2024-08-27,No,0.0
ENG00003568,MEM001693,2024-01-06,27,32,14,2,100.0,2023-12-11,No,0.0
ENG00003569,MEM001219,2024-10-28,0,39,11,2,94.5,2024-10-10,No,0.06
ENG00003570,MEM000098,2024-01-20,1,25,8,0,54.5,2024-01-12,No,0.46
ENG00003571,MEM001964,2024-10-20,23,34,5,1,98.0,2024-09-29,No,0.02
ENG00003572,MEM001012,2024-06-14,8,31,5,6,100.0,2024-05-30,No,0.0
ENG00003573,MEM000544,2024-10-10,19,15,6,2,95.5,2024-09-26,No,0.04
ENG00003574,MEM000414,2024-08-03,18,42,9,0,100.0,2024-07-16,No,0.0
ENG00003575,MEM001535,2024-04-22,7,3,9,8,100.0,2024-04-03,No,0.0
ENG00003576,MEM000174,2024-06-14,24,1,10,8,100.0,2024-06-02,No,0.0
ENG00003577,MEM000265,2024-08-13,1,13,10,0,58.5,2024-07-16,No,0.41
ENG00003578,MEM000671,2024-03-14,18,32,6,3,100.0,2024-03-14,No,0.0
ENG00003579,MEM000636,2024-09-17,27,11,10,6,100.0,2024-08-21,No,0.0
ENG00003580,MEM001015,2024-02-21,19,42,9,3,100.0,2024-02-10,No,0.0
ENG00003581,MEM001801,2024-12-06,26,49,9,5,100.0,2024-11-06,No,0.0
ENG00003582,MEM000387,2024-04-19,26,35,12,0,100.0,2024-03-25,No,0.0
ENG00003583,MEM002227,2024-05-21,5,13,11,2,91.5,2024-05-06,No,0.09
ENG00003584,MEM000031,2024-11-14,0,42,1,8,100.0,2024-11-11,No,0.0
ENG00003585,MEM000439,2024-11-22,27,41,0,5,100.0,2024-11-02,No,0.0
ENG00003586,MEM000112,2024-09-22,22,18,1,7,100.0,2024-09-12,No,0.0
ENG00003587,MEM000052,2024-10-02,18,29,3,0,65.5,2024-09-24,No,0.34
ENG00003588,MEM002238,2024-09-29,4,23,6,4,89.5,2024-09-22,No,0.1
ENG00003589,MEM001089,2024-03-13,0,49,12,5,100.0,2024-03-03,No,0.0
ENG00003590,MEM001490,2024-03-26,25,48,13,8,100.0,2024-03-07,No,0.0
ENG00003591,MEM000835,2024-02-11,17,8,15,2,100.0,2024-02-03,No,0.0
ENG00003592,MEM001147,2024-11-15,13,45,10,3,100.0,2024-11-15,No,0.0
ENG00003593,MEM002292,2024-07-26,11,13,7,8,100.0,2024-07-14,No,0.0
ENG00003594,MEM001601,2024-08-08,13,2,6,5,100.0,2024-07-29,No,0.0
ENG00003595,MEM002044,2024-08-18,16,10,2,0,47.0,2024-08-18,No,0.53
ENG00003596,MEM001924,2024-11-07,8,26,2,3,69.0,2024-10-09,No,0.31
ENG00003597,MEM001409,2024-01-15,10,23,5,5,100.0,2024-01-03,No,0.0
ENG00003598,MEM001065,2024-07-01,14,26,3,7,100.0,2024-06-15,No,0.0
ENG00003599,MEM001019,2024-02-11,5,34,9,8,100.0,2024-01-27,No,0.0
ENG00003600,MEM002072,2024-02-18,8,11,14,3,100.0,2024-01-21,No,0.0
ENG00003601,MEM001599,2024-07-14,8,33,9,7,100.0,2024-07-07,No,0.0
ENG00003602,MEM001660,2024-11-26,11,9,13,2,100.0,2024-11-02,No,0.0
ENG00003603,MEM001240,2024-04-12,28,49,3,2,100.0,2024-04-02,No,0.0
ENG00003604,MEM000953,2024-11-03,18,33,12,6,100.0,2024-10-27,No,0.0
ENG00003605,MEM002263,2024-10-24,10,12,10,5,100.0,2024-10-11,No,0.0
ENG00003606,MEM001023,2024-07-21,8,8,15,1,100.0,2024-06-29,No,0.0
ENG00003607,MEM001202,2024-05-19,30,6,5,2,100.0,2024-04-25,No,0.0
ENG00003608,MEM000337,2024-10-02,9,24,14,1,100.0,2024-09-26,No,0.0
ENG00003609,MEM000500,2024-03-31,18,18,8,6,100.0,2024-03-08,No,0.0
ENG00003610,MEM001262,2024-03-01,2,7,11,6,100.0,2024-02-26,No,0.0
ENG00003611,MEM000503,2024-02-25,5,4,2,3,52.0,2024-02-12,No,0.48
ENG00003612,MEM001681,2024-11-18,0,45,15,3,100.0,2024-10-25,No,0.0
ENG00003613,MEM000592,2024-01-04,26,50,11,0,100.0,2023-12-23,No,0.0
ENG00003614,MEM001152,2024-12-03,21,16,8,7,100.0,2024-11-13,No,0.0
ENG00003615,MEM001706,2024-02-15,7,11,8,4,99.5,2024-02-03,No,0.01
ENG00003616,MEM001450,2024-10-15,10,43,10,8,100.0,2024-10-07,No,0.0
ENG00003617,MEM000982,2024-03-23,14,30,7,7,100.0,2024-03-12,No,0.0
ENG00003618,MEM001511,2024-07-28,10,29,5,3,89.5,2024-07-03,No,0.1
ENG00003619,MEM001179,2024-08-30,0,47,7,1,68.5,2024-08-20,No,0.32
ENG00003620,MEM001001,2024-05-01,10,30,9,0,80.0,2024-04-28,No,0.2
ENG00003621,MEM001720,2024-12-13,11,17,8,0,70.5,2024-12-10,No,0.29
ENG00003622,MEM001457,2024-07-27,11,17,8,0,70.5,2024-07-12,No,0.29
ENG00003623,MEM000162,2024-09-25,5,25,1,8,100.0,2024-09-17,No,0.0
ENG00003624,MEM002011,2024-01-23,1,32,8,6,100.0,2023-12-30,No,0.0
ENG00003625,MEM000817,2024-03-01,7,49,10,3,100.0,2024-02-23,No,0.0
ENG00003626,MEM001906,2024-07-18,5,31,0,2,45.5,2024-06-25,No,0.55
ENG00003627,MEM000069,2024-08-08,6,39,2,2,61.5,2024-07-17,No,0.39
ENG00003628,MEM000651,2024-06-06,14,50,0,2,73.0,2024-06-05,No,0.27
ENG00003629,MEM001021,2024-06-25,20,42,6,4,100.0,2024-05-31,No,0.0
ENG00003630,MEM000262,2024-12-06,10,10,3,0,40.0,2024-12-03,No,0.6
ENG00003631,MEM000671,2024-07-19,5,36,3,3,73.0,2024-06-28,No,0.27
ENG00003632,MEM002343,2024-05-24,10,30,14,4,100.0,2024-04-24,No,0.0
ENG00003633,MEM000172,2024-08-27,15,22,0,0,41.0,2024-08-02,No,0.59
ENG00003634,MEM000249,2024-06-07,17,34,7,4,100.0,2024-05-13,No,0.0
ENG00003635,MEM000550,2024-01-29,30,17,8,5,100.0,2024-01-29,No,0.0
ENG00003636,MEM000850,2024-06-26,29,39,2,8,100.0,2024-06-17,No,0.0
ENG00003637,MEM000622,2024-08-17,12,43,14,7,100.0,2024-08-10,No,0.0
ENG00003638,MEM001751,2024-04-14,10,50,5,2,90.0,2024-04-03,No,0.1
ENG00003639,MEM000829,2024-06-30,2,15,7,3,76.5,2024-06-23,No,0.23
ENG00003640,MEM002403,2024-11-04,30,20,3,8,100.0,2024-10-30,No,0.0
ENG00003641,MEM001139,2024-02-01,30,4,15,7,100.0,2024-01-23,No,0.0
ENG00003642,MEM000767,2024-01-13,21,29,2,2,86.5,2024-01-11,No,0.14
ENG00003643,MEM000714,2024-08-15,22,18,14,2,100.0,2024-08-07,No,0.0
ENG00003644,MEM001972,2024-10-09,24,18,7,1,100.0,2024-09-20,No,0.0
ENG00003645,MEM001636,2024-11-05,17,19,13,8,100.0,2024-10-20,No,0.0
ENG00003646,MEM000556,2024-08-30,1,6,2,2,35.0,2024-08-27,No,0.65
ENG00003647,MEM001117,2024-02-14,13,2,11,1,92.0,2024-02-11,No,0.08
ENG00003648,MEM001317,2024-11-09,0,45,7,6,100.0,2024-10-29,No,0.0
ENG00003649,MEM001572,2024-04-04,25,28,12,5,100.0,2024-03-29,No,0.0
ENG00003650,MEM000794,2024-11-28,9,21,5,1,63.5,2024-10-29,No,0.36
ENG00003651,MEM001574,2024-12-04,24,32,3,7,100.0,2024-11-10,No,0.0
ENG00003652,MEM000143,2024-10-29,1,15,5,5,84.5,2024-10-01,No,0.15
ENG00003653,MEM000481,2024-06-14,27,19,1,0,68.5,2024-06-08,No,0.32
ENG00003654,MEM000405,2024-04-03,4,27,13,2,100.0,2024-03-25,No,0.0
ENG00003655,MEM000058,2024-08-03,28,39,14,8,100.0,2024-07-31,No,0.0
ENG00003656,MEM001659,2024-06-20,27,39,13,8,100.0,2024-06-02,No,0.0
ENG00003657,MEM001326,2024-11-06,6,26,10,3,100.0,2024-11-06,No,0.0
ENG00003658,MEM002341,2024-07-26,17,8,2,1,58.0,2024-07-17,No,0.42
ENG00003659,MEM000635,2024-01-26,11,30,3,2,72.0,2024-01-25,No,0.28
ENG00003660,MEM000276,2024-06-04,27,33,1,5,100.0,2024-05-10,No,0.0
ENG00003661,MEM001753,2024-06-12,21,42,14,5,100.0,2024-06-11,No,0.0
ENG00003662,MEM000432,2024-11-26,16,19,1,8,100.0,2024-11-25,No,0.0
ENG00003663,MEM001511,2024-02-22,27,35,15,0,100.0,2024-02-09,No,0.0
ENG00003664,MEM001893,2024-10-10,4,42,2,6,99.0,2024-09-25,No,0.01
ENG00003665,MEM001693,2024-06-23,20,26,14,1,100.0,2024-06-04,No,0.0
ENG00003666,MEM001763,2024-03-23,25,44,10,0,100.0,2024-03-19,No,0.0
ENG00003667,MEM002189,2024-09-27,15,2,7,2,86.0,2024-09-22,No,0.14
ENG00003668,MEM002225,2024-07-14,8,9,7,2,75.5,2024-07-04,No,0.24
ENG00003669,MEM000146,2024-05-28,8,22,1,0,32.0,2024-05-16,No,0.68
ENG00003670,MEM001483,2024-01-16,16,28,11,2,100.0,2023-12-22,No,0.0
ENG00003671,MEM002384,2024-10-08,28,12,12,6,100.0,2024-09-23,No,0.0
ENG00003672,MEM001885,2024-06-14,4,14,12,3,100.0,2024-06-11,No,0.0
ENG00003673,MEM000031,2024-12-12,27,46,10,6,100.0,2024-11-12,No,0.0
ENG00003674,MEM001779,2024-07-26,24,12,7,5,100.0,2024-07-23,No,0.0
ENG00003675,MEM001864,2024-07-23,15,24,2,0,52.0,2024-07-17,No,0.48
ENG00003676,MEM001523,2024-01-26,18,14,5,1,78.0,2024-01-13,No,0.22
ENG00003677,MEM001081,2024-04-07,11,7,10,5,100.0,2024-03-29,No,0.0
ENG00003678,MEM002110,2024-04-26,22,20,15,6,100.0,2024-04-10,No,0.0
ENG00003679,MEM002498,2024-05-31,12,4,5,6,100.0,2024-05-26,No,0.0
ENG00003680,MEM000458,2024-01-30,26,45,6,4,100.0,2024-01-05,No,0.0
ENG00003681,MEM000907,2024-04-19,20,33,7,0,91.5,2024-03-25,No,0.09
ENG00003682,MEM000868,2024-01-14,27,38,2,3,100.0,2024-01-01,No,0.0
ENG00003683,MEM002284,2024-01-10,6,50,8,3,100.0,2024-01-03,No,0.0
ENG00003684,MEM000983,2024-01-17,22,0,9,3,100.0,2024-01-09,No,0.0
ENG00003685,MEM001686,2024-05-26,17,7,3,2,72.5,2024-05-12,No,0.28
ENG00003686,MEM001599,2024-06-26,28,10,11,0,100.0,2024-06-19,No,0.0
ENG00003687,MEM002490,2024-10-18,27,17,4,4,100.0,2024-09-26,No,0.0
ENG00003688,MEM000138,2024-06-03,24,21,5,4,100.0,2024-05-20,No,0.0
ENG00003689,MEM001958,2024-03-27,5,9,14,7,100.0,2024-03-25,No,0.0
ENG00003690,MEM001918,2024-04-12,9,43,14,2,100.0,2024-03-23,No,0.0
ENG00003691,MEM000597,2024-10-20,8,33,3,3,77.5,2024-09-20,No,0.23
ENG00003692,MEM000635,2024-02-15,26,6,5,5,100.0,2024-01-31,No,0.0
ENG00003693,MEM000559,2024-04-07,20,34,10,3,100.0,2024-03-08,No,0.0
ENG00003694,MEM001223,2024-08-02,23,0,12,1,100.0,2024-07-22,No,0.0
ENG00003695,MEM001039,2024-05-11,28,23,5,0,92.5,2024-04-24,No,0.07
ENG00003696,MEM001096,2024-02-22,0,32,15,6,100.0,2024-02-19,No,0.0
ENG00003697,MEM001288,2024-06-30,19,46,8,0,100.0,2024-05-31,No,0.0
ENG00003698,MEM000970,2024-08-20,27,21,4,0,84.5,2024-08-06,No,0.15
ENG00003699,MEM001884,2024-07-24,11,8,13,4,100.0,2024-07-05,No,0.0
ENG00003700,MEM001866,2024-05-13,19,15,2,4,95.5,2024-05-12,No,0.04
ENG00003701,MEM000464,2024-12-08,21,45,3,4,100.0,2024-11-22,No,0.0
ENG00003702,MEM001878,2024-03-07,24,16,11,4,100.0,2024-03-01,No,0.0
ENG00003703,MEM002360,2024-11-23,0,25,8,1,62.5,2024-11-13,No,0.38
ENG00003704,MEM002451,2024-03-07,3,16,13,3,100.0,2024-02-20,No,0.0
ENG00003705,MEM000692,2024-03-12,23,13,1,7,100.0,2024-02-28,No,0.0
ENG00003706,MEM001819,2024-03-19,2,36,3,2,57.0,2024-02-28,No,0.43
ENG00003707,MEM000777,2024-08-19,13,18,1,8,100.0,2024-08-19,No,0.0
ENG00003708,MEM000872,2024-07-25,9,44,7,7,100.0,2024-07-08,No,0.0
ENG00003709,MEM002113,2024-06-30,9,42,5,6,100.0,2024-06-07,No,0.0
ENG00003710,MEM001059,2024-05-03,4,42,0,7,99.0,2024-04-28,No,0.01
ENG00003711,MEM000774,2024-07-02,5,8,2,5,74.0,2024-06-13,No,0.26
ENG00003712,MEM000461,2024-03-26,18,42,2,6,100.0,2024-02-29,No,0.0
ENG00003713,MEM001944,2024-06-21,14,11,13,5,100.0,2024-06-09,No,0.0
ENG00003714,MEM000455,2024-08-02,5,38,0,0,29.0,2024-07-29,No,0.71
ENG00003715,MEM000659,2024-09-25,9,16,1,2,51.0,2024-09-19,No,0.49
ENG00003716,MEM002071,2024-06-13,30,13,8,6,100.0,2024-06-10,No,0.0
ENG00003717,MEM001614,2024-08-11,13,25,11,3,100.0,2024-08-07,No,0.0
ENG00003718,MEM000904,2024-05-08,7,27,10,0,77.5,2024-05-07,No,0.23
ENG00003719,MEM002262,2024-07-02,5,39,14,8,100.0,2024-06-14,No,0.0
ENG00003720,MEM002334,2024-04-09,5,8,8,1,64.0,2024-04-07,No,0.36
ENG00003721,MEM001199,2024-09-06,19,47,8,6,100.0,2024-08-12,No,0.0
ENG00003722,MEM002335,2024-05-07,4,5,15,4,100.0,2024-04-11,No,0.0
ENG00003723,MEM000348,2024-02-28,25,37,9,7,100.0,2024-02-28,No,0.0
ENG00003724,MEM000585,2024-12-05,15,39,14,6,100.0,2024-11-27,No,0.0
ENG00003725,MEM001773,2024-11-16,15,9,1,8,100.0,2024-10-21,No,0.0
ENG00003726,MEM002107,2024-07-04,24,19,8,0,97.5,2024-06-30,No,0.03
ENG00003727,MEM001432,2024-03-24,19,30,12,4,100.0,2024-02-25,No,0.0
ENG00003728,MEM002240,2024-07-13,9,40,11,8,100.0,2024-07-05,No,0.0
ENG00003729,MEM001301,2024-11-08,5,13,2,3,56.5,2024-10-12,No,0.43
ENG00003730,MEM001498,2024-01-25,5,43,15,8,100.0,2024-01-19,No,0.0
ENG00003731,MEM001024,2024-01-16,13,36,9,8,100.0,2023-12-23,No,0.0
ENG00003732,MEM001806,2024-02-03,22,22,3,8,100.0,2024-01-07,No,0.0
ENG00003733,MEM001992,2024-07-04,8,41,9,4,100.0,2024-06-23,No,0.0
ENG00003734,MEM002325,2024-01-12,19,31,12,6,100.0,2023-12-18,No,0.0
ENG00003735,MEM000001,2024-02-17,13,24,4,5,100.0,2024-02-15,No,0.0
ENG00003736,MEM001334,2024-11-26,18,6,11,8,100.0,2024-11-11,No,0.0
ENG00003737,MEM001113,2024-02-20,6,37,10,7,100.0,2024-01-30,No,0.0
ENG00003738,MEM002469,2024-06-19,20,4,1,2,67.0,2024-06-03,No,0.33
ENG00003739,MEM000364,2024-04-24,21,13,13,7,100.0,2024-04-21,No,0.0
ENG00003740,MEM002425,2024-12-14,30,21,5,3,100.0,2024-11-26,No,0.0
ENG00003741,MEM000354,2024-02-17,18,17,13,0,100.0,2024-01-30,No,0.0
ENG00003742,MEM001365,2024-11-13,12,17,9,2,97.5,2024-11-13,No,0.03
ENG00003743,MEM001664,2024-06-30,20,3,7,3,100.0,2024-06-08,No,0.0
ENG00003744,MEM000678,2024-02-14,24,43,2,0,79.5,2024-02-11,No,0.2
ENG00003745,MEM000531,2024-07-08,17,1,11,3,100.0,2024-06-23,No,0.0
ENG00003746,MEM000248,2024-04-27,18,35,9,7,100.0,2024-04-22,No,0.0
ENG00003747,MEM000558,2024-04-17,16,26,13,2,100.0,2024-04-01,No,0.0
ENG00003748,MEM001964,2024-05-10,4,32,15,1,100.0,2024-04-10,No,0.0
ENG00003749,MEM000325,2024-07-23,19,40,6,8,100.0,2024-06-27,No,0.0
ENG00003750,MEM001529,2024-08-27,3,3,8,1,57.5,2024-08-12,No,0.42
ENG00003751,MEM001078,2024-10-12,30,6,4,1,93.0,2024-09-28,No,0.07
ENG00003752,MEM001003,2024-01-12,28,35,1,2,98.5,2024-01-11,No,0.01
ENG00003753,MEM000873,2024-10-08,2,24,8,4,96.0,2024-09-22,No,0.04
ENG00003754,MEM002288,2024-01-05,26,32,8,2,100.0,2023-12-28,No,0.0
ENG00003755,MEM001353,2024-01-23,4,11,4,1,43.5,2024-01-06,No,0.56
ENG00003756,MEM001363,2024-05-31,2,41,4,4,84.5,2024-05-17,No,0.15
ENG00003757,MEM000552,2024-08-02,3,19,9,0,60.5,2024-07-04,No,0.4
ENG00003758,MEM000986,2024-07-11,11,18,0,8,100.0,2024-07-06,No,0.0
ENG00003759,MEM001400,2024-10-11,3,14,0,0,13.0,2024-10-04,Yes,0.87
ENG00003760,MEM002495,2024-07-29,8,35,12,0,93.5,2024-07-03,No,0.07
ENG00003761,MEM001269,2024-02-02,8,21,4,0,46.5,2024-02-02,No,0.54
ENG00003762,MEM001589,2024-04-26,25,37,2,7,100.0,2024-04-03,No,0.0
ENG00003763,MEM002282,2024-12-07,1,28,7,3,81.0,2024-11-22,No,0.19
ENG00003764,MEM000851,2024-12-14,13,0,15,2,100.0,2024-12-03,No,0.0
ENG00003765,MEM001912,2024-03-11,20,50,14,4,100.0,2024-03-05,No,0.0
ENG00003766,MEM000234,2024-05-15,11,2,10,3,100.0,2024-04-27,No,0.0
ENG00003767,MEM002177,2024-12-16,13,28,12,0,100.0,2024-12-08,No,0.0
ENG00003768,MEM001703,2024-08-13,16,26,12,3,100.0,2024-08-08,No,0.0
ENG00003769,MEM000517,2024-12-10,21,50,15,7,100.0,2024-12-06,No,0.0
ENG00003770,MEM001767,2024-11-07,18,10,8,5,100.0,2024-10-19,No,0.0
ENG00003771,MEM001834,2024-11-11,4,36,7,5,100.0,2024-10-24,No,0.0
ENG00003772,MEM001223,2024-09-14,7,8,3,8,100.0,2024-08-20,No,0.0
